Commune;Prixm2_Moy;Code_postal
Sablieres;1307.0;7260
Cercoux;1290.0;17270
Cazeres sur l adour;1456.0;40270
Vialas;1768.0;48220
Virelade;1723.0;33720
Mormes;1087.0;32240
Preignac;1387.0;33210
Chamadelle;1782.0;33230
Pujols sur ciron;1304.0;33210
Bommes;2168.0;33210
Badaroux;1901.0;48000
Senechas;2077.0;30450
Barsac;1536.0;26150
Barsac;1536.0;33720
Chambonas;3731.0;7140
Cadillac;1869.0;33410
Puisseguin;2368.0;33570
Puisseguin;2368.0;33570
Gabarnac;1283.0;33410
Gironde sur dropt;937.0;33190
Pondaurat;1276.0;33190
Illats;2056.0;33720
Caudrot;1337.0;33490
Revens;2084.0;30750
Barie;1195.0;33190
Bassanne;985.0;33190
Sauternes;1861.0;33210
Verdelais;1710.0;33490
Bieujac;2128.0;33210
Cerons;1875.0;33720
Puybarban;974.0;33190
Castets et castillon;1615.0;33210
Castets et castillon;1615.0;33210
Miramont de guyenne;974.0;47800
Emeville;1367.0;60123
Monteton;1149.0;47120
Seyches;1257.0;47350
Morizes;1316.0;33190
Larressingle;1864.0;32100
Allemans du dropt;1918.0;47800
Puysserampion;1479.0;47800
Lamothe landerron;1163.0;33190
Mongauzy;1282.0;33190
Escassefort;1464.0;47350
Laperche;1212.0;47800
Montagoudin;1591.0;33190
Maignaut tauzia;1766.0;32310
Peyriere;1843.0;47350
Landerrouet sur segur;2022.0;33540
Lagupie;1648.0;47180
Bourdelles;809.0;33190
Demu;1200.0;32190
Neuffons;1336.0;33580
Moustier;1165.0;47800
Castelnau sur gupie;1849.0;47180
Mesterrieux;1022.0;33540
Bourgougnague;1171.0;47410
Armillac;1245.0;47800
Fontet;1479.0;33190
Fosses et baleyssac;3895.0;33190
Mas d auvignon;1401.0;32700
Ayguetinte;2451.0;32410
Lannepax;1541.0;32190
Caussens;1265.0;32100
Bascous;994.0;32190
Lauraet;1772.0;32330
Cezan;1211.0;32410
Noulens;581.0;32800
Sazilly;1048.0;37220
Valence sur baise;1113.0;32310
Courrensan;900.0;32330
Gondrin;1577.0;32330
Lanuejols;1284.0;30750
Lanuejols;1284.0;48000
Lanuejols;758.0;30750
Lanuejols;758.0;48000
Bezolles;1719.0;32310
Valflaunes;3251.0;34270
Monacia d aullene;2515.0;20171
Zerubia;357.0;20116
Levie;2759.0;20170
Lecci;6344.0;20137
San gavino di carbini;3498.0;20137
San gavino di carbini;3498.0;20170
Domessargues;2148.0;30350
Argiusta moriccio;3750.0;20140
Conca;4120.0;20135
Portes en valdaine;2073.0;26160
Quenza;2151.0;20122
Boucoiran et nozieres;2163.0;30190
Logrian florian;1567.0;30610
Bragassargues;2320.0;30260
Vezenobres;2129.0;30360
Euzet;2253.0;30360
Maruejols les gardon;1764.0;30350
Massillargues attuech;1718.0;30140
Cardet;1507.0;30350
Cendras;3302.0;30480
Bagard;2145.0;30140
Vivy;1343.0;49680
Ribaute les tavernes;1729.0;30720
Generargues;1787.0;30140
Cizay la madeleine;1344.0;49700
Mauressargues;2355.0;30350
Ales;1531.0;30100
Lezan;1805.0;30350
Savignargues;2628.0;30350
Montmirat;1660.0;30260
Molezon;1116.0;48110
Deaux;2508.0;30360
Varennes sur loire;1348.0;49730
Moulezan;1878.0;30350
Malbosc;2060.0;7140
Clarensac;2457.0;30870
Souvignargues;2744.0;30250
Aujargues;2370.0;30250
Carnas;2090.0;30260
Parignargues;3732.0;30730
Beaumont en veron;1430.0;37420
Lecques;2134.0;30250
Asperes;2074.0;30250
Viennay;1082.0;79200
Villevieille;2817.0;30250
Salinelles;2574.0;30250
Vic le fesq;4822.0;30260
Bussac foret;1440.0;17210
Sardan;2046.0;30260
Laveyrune;580.0;48250
Pont de montvert sud mont lozere;1400.0;48220
Pont de montvert sud mont lozere;1400.0;48220
Pont de montvert sud mont lozere;1400.0;48220
Val de virvee;1845.0;33240
Val de virvee;1845.0;33240
Val de virvee;1845.0;33240
Chateauneuf de randon;1143.0;48170
Treglonou;1453.0;29870
Prevencheres;863.0;48800
Treflez;1270.0;29430
Mende;1285.0;48000
Gravieres;2631.0;7140
Florac trois rivieres;1382.0;48400
Florac trois rivieres;1382.0;48400
Cubieres;389.0;48190
Chastel nouvel;7000.0;48000
Gagnieres;1668.0;30160
Beaulieu sous parthenay;973.0;79420
Pied de borne;1838.0;48800
Malarce sur la thines;2018.0;7140
Malarce sur la thines;2018.0;7140
Malarce sur la thines;2018.0;7140
Malons et elze;1479.0;30450
Mont lozere et goulet;1201.0;48170
Mont lozere et goulet;1201.0;48250
Mont lozere et goulet;1201.0;48190
Mont lozere et goulet;1201.0;48190
Mont lozere et goulet;1201.0;48190
Mont lozere et goulet;1201.0;48190
Chaudeyrac;1098.0;48170
Meyrueis;908.0;48150
Villefort;384.0;48800
Villefort;384.0;11230
Villefort;384.0;48800
Viala du pas de jaux;895.0;12250
Roquedur;1882.0;30440
Ganges;1524.0;34190
Neuvy bouin;974.0;79130
Molieres cavaillac;1234.0;30120
Montdardier;1374.0;30120
Troyon;665.0;55300
Aulas;1110.0;30120
Arre;921.0;30120
Azay sur thouet;820.0;79130
Cornus;1066.0;12540
Vernoux en gatine;990.0;79240
Nant;1374.0;12230
Colognac;2143.0;30460
Dourbies;1348.0;30750
Pamplie;808.0;79220
Mandagout;1880.0;30120
Maisontiers;1107.0;79600
Aumessas;1760.0;30770
Boussais;693.0;79600
Pegairolles de bueges;1875.0;34380
Lauret;2718.0;34270
Lauret;2718.0;40320
Agones;1890.0;34190
Notre dame de londres;1994.0;34380
Sauteyrargues;3100.0;34270
Eclose badinieres;1896.0;38300
Eclose badinieres;1896.0;38300
Beire le chatel;1745.0;21310
Moules et baucels;1901.0;34190
Laroque;2049.0;34190
Laroque;2049.0;33410
Laroque;1875.0;34190
Laroque;1875.0;33410
Adilly;1042.0;79200
Villebernier;1717.0;49400
Distre;1738.0;49400
Neuille;1344.0;49680
Couziers;1515.0;37500
Varrains;1335.0;49400
Savigny en veron;1583.0;37420
Lerne;1227.0;37500
Rou marson;1770.0;49400
Cinais;1348.0;37500
Berou la mulotiere;1472.0;28270
Brossay;993.0;49700
Feugeres;1031.0;50190
Turquant;1523.0;49730
Artannes sur thouet;1136.0;49260
Richelieu;1077.0;37120
Fontevraud l abbaye;1328.0;49590
Vieux port;2082.0;27680
Coteaux sur loire;1288.0;37130
Coteaux sur loire;1288.0;37130
Coteaux sur loire;1288.0;37140
Montsoreau;1831.0;49730
Souzay champigny;822.0;49400
Verrie;1454.0;49400
Largeasse;934.0;79240
Fomperron;341.0;79340
Chiche;1051.0;79350
Iteuil;1552.0;86240
Boisme;1024.0;79300
Smarves;1620.0;86240
Menigoute;1174.0;79340
Oroux;823.0;79390
Villard sur doron;4360.0;73270
Lhoumois;1262.0;79390
Reffannes;644.0;79420
Faye l abbesse;966.0;79350
Assais les jumeaux;966.0;79600
Assais les jumeaux;966.0;79600
Amailloux;996.0;79350
Thenezay;736.0;79390
Ouzilly;1264.0;86380
Massognes;902.0;86170
Chalandray;1092.0;86190
Neuville de poitou;1585.0;86170
Amberre;1263.0;86110
Biard;1666.0;86580
Exireuil;1069.0;79400
Maisonneuve;494.0;86170
Frozes;1367.0;86190
Champigny en rochereau;1258.0;86170
Champigny en rochereau;1258.0;86170
Cisse;1464.0;86170
Gouffern en auge;1077.0;61160
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61160
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61160
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61310
Gouffern en auge;1077.0;61160
Gouffern en auge;1077.0;61200
Gouffern en auge;1077.0;61310
Avanton;1660.0;86170
Velesmes echevanne;860.0;70100
Velesmes echevanne;860.0;70100
Jaunay marigny;1592.0;86380
Jaunay marigny;1592.0;86130
Ayron;1694.0;86190
Chire en montreuil;1004.0;86190
Cuhon;957.0;86110
Vasles;1089.0;79340
Latille;1557.0;86190
Vouzailles;1103.0;86170
Quincay;1602.0;86190
Fontaine le comte;1812.0;86240
Mortagne sur sevre;1518.0;85290
Corbenay;599.0;70320
Treize vents;1050.0;85590
Chaudefonds sur layon;1319.0;49290
Sevremont;1331.0;85700
Sevremont;1331.0;85700
Sevremont;1331.0;85700
Sevremont;1331.0;85700
Mazieres en mauges;1499.0;49280
Clere sur layon;2063.0;49560
Chaveignes;1055.0;37120
Rigny usse;1239.0;37420
Braye sous faye;1347.0;37120
Orches;938.0;86230
Champigny sur veude;1061.0;37120
Nuaille;1394.0;49340
Verrue;951.0;86420
Cravant les coteaux;1490.0;37500
Faye la vineuse;1203.0;37120
Roches premarie andille;1374.0;86340
Clave;643.0;79420
Coulombiers;1292.0;86600
Curzay sur vonne;866.0;86600
Chouppes;1010.0;86110
Bellevigne en layon;1554.0;49380
Bellevigne en layon;1554.0;49380
Bellevigne en layon;1554.0;49750
Bellevigne en layon;1554.0;49380
Bellevigne en layon;1554.0;49380
Loudun;995.0;86200
Loudun;995.0;86200
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49250
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Brissac loire aubance;1813.0;49320
Beaulieu sur layon;1577.0;49750
Genneton;872.0;79150
Cerizay;1010.0;79140
Nueil les aubiers;1217.0;79250
Nueil les aubiers;1217.0;79250
Roiffe;1116.0;86120
Maulevrier;1373.0;49360
Cernusson;1444.0;49310
Toutlemonde;1652.0;49360
Argentonnay;790.0;79150
Argentonnay;790.0;79150
Argentonnay;790.0;79300
Argentonnay;790.0;79150
Argentonnay;790.0;79150
Argentonnay;790.0;79150
Argentonnay;790.0;79150
Argentonnay;790.0;79150
Yzernay;1341.0;49360
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Bressuire;1277.0;79300
Plaine;988.0;67420
Plaine;988.0;67420
Plaine;988.0;67420
Voulmentin;997.0;79150
Voulmentin;997.0;79150
Mouterre silly;1250.0;86200
Trementines;1541.0;49340
Berthegon;941.0;86420
Beuxes;1165.0;86120
Serigne;1036.0;85200
Basses;1254.0;86200
Nueil sous faye;959.0;86200
Glenouze;1148.0;86200
Morton;780.0;86120
Figari;3089.0;20114
Monts sur guesnes;920.0;86420
Marnes;1061.0;79600
Sammarcolles;809.0;86200
Belfort;1299.0;90000
Savigny sous faye;1545.0;86140
Martaize;949.0;86330
Puy de serre;1051.0;85240
Vezieres;1164.0;86120
Assay;1593.0;37120
Breuil barret;878.0;85120
Raslay;763.0;86120
Pouant;897.0;86200
Ceaux en loudun;860.0;86200
Scille;912.0;79240
Princay;308.0;86420
Guesnes;895.0;86420
Mazeuil;1147.0;86110
Foussais payre;1091.0;85240
Xanton chassenon;1073.0;85240
Petosse;835.0;85570
Chavagnes les redoux;1071.0;85390
Pouzauges;1396.0;85700
Vouvant;1774.0;85120
Pissotte;1156.0;85200
Bourneau;920.0;85200
Fontenay le comte;1104.0;85200
Fontenay le comte;1104.0;85200
Faymoreau;726.0;85240
Marillet;692.0;85240
Reaumur;1283.0;85700
Montournais;856.0;85700
Auchay sur vendee;1694.0;85200
Auchay sur vendee;1694.0;85200
Bazoges en pareds;1178.0;85390
Tuffalun;1502.0;49700
Tuffalun;1502.0;49700
Tuffalun;1502.0;49700
Luche thouarsais;817.0;79330
Antoigne;1613.0;49260
Louzy;1080.0;79100
Passavant sur layon;911.0;49560
Tourrettes sur loup;4793.0;6140
Berrie;937.0;86120
Pas de jeu;496.0;79100
Luzay;813.0;79100
Val en vignes;879.0;79150
Val en vignes;879.0;79290
Val en vignes;879.0;79290
Val en vignes;879.0;79290
Morlaix;1157.0;29600
Lampaul guimiliau;1001.0;29400
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Doue en anjou;1340.0;49700
Aubigne sur layon;965.0;49540
Ranton;1038.0;86200
Gouesnou;2064.0;29850
Curcay sur dive;1024.0;86120
Coulonges thouarsais;875.0;79330
Brion pres thouet;672.0;79290
Laz;1218.0;29520
Edern;1235.0;29510
Collorec;796.0;29530
Plouezoc h;1571.0;29252
Breles;1534.0;29810
Plourin les morlaix;1168.0;29600
Berrien;1380.0;29690
Plougasnou;1937.0;29630
Plougasnou;1937.0;29630
Landeda;1986.0;29870
Landeda;1986.0;29870
Guilers;1735.0;29820
Brest;1506.0;29200
Pencran;1545.0;29800
Bourg blanc;1770.0;29860
Plourin;1229.0;29830
Landivisiau;1238.0;29400
Ploudiry;1387.0;29800
Bohars;1847.0;29820
Landerneau;1597.0;29800
Kerlouan;1555.0;29890
Lanneuffret;673.0;29400
Plouvien;1483.0;29860
Landunvez;1896.0;29840
Sizun;1009.0;29450
Plougastel daoulas;2050.0;29470
Loc brevalaire;1440.0;29260
Plouneour brignogan plages;1607.0;29890
Plouneour brignogan plages;1607.0;29890
Plouzane;1852.0;29280
Plouneventer;1265.0;29400
Broquiers;2094.0;60220
Lannilis;1445.0;29870
Mespaul;935.0;29420
Ploudalmezeau;1655.0;29830
Ploudalmezeau;1655.0;29830
Plouider;1143.0;29260
Chateauneuf du faou;1033.0;29520
Plouarzel;1755.0;29810
Roscanvel;2113.0;29570
Plounevez lochrist;1256.0;29430
Gouezec;874.0;29190
Cleder;1412.0;29233
Lampaul plouarzel;1717.0;29810
Logonna daoulas;1577.0;29460
Guiler sur goyen;939.0;29710
Plougonvelin;2171.0;29217
Plougonvelin;2171.0;29217
Irvillac;1316.0;29460
Porspoder;2074.0;29840
Porspoder;2074.0;29840
Brennilis;684.0;29690
Plabennec;1702.0;29860
Tremaouezan;1228.0;29800
Hanvec;1332.0;29460
Guisseny;1437.0;29880
Fegreac;1239.0;44460
Lanarvily;1207.0;29260
Ploudaniel;1485.0;29260
Guipavas;1952.0;29490
Taule;1200.0;29670
Loperhet;1776.0;29470
Ile de batz;3296.0;29253
Dirinon;1780.0;29460
Fontains;2098.0;77370
Goulven;1203.0;29890
Trezilide;1269.0;29440
Milizac guipronvel;1819.0;29290
Milizac guipronvel;1819.0;29290
Brasparts;708.0;29190
Plougoulm;1344.0;29250
Ternas;1222.0;62127
Commana;699.0;29450
Carantec;2284.0;29660
Chazemais;548.0;3370
Lannedern;821.0;29190
Plouvorn;1143.0;29420
Plouenan;1111.0;29420
Dineault;1211.0;29150
Pleyber christ;987.0;29410
Plouneour menez;1022.0;29410
Quemeneven;1052.0;29180
Pleyben;1068.0;29190
Plonevez du faou;770.0;29530
Guiclan;1217.0;29410
Montmerac;1317.0;16300
Montmerac;1317.0;16300
Loqueffret;737.0;29530
Goulien;1117.0;29770
Locronan;1524.0;29180
Plomodiern;1167.0;29550
Douarnenez;1440.0;29100
Douarnenez;1440.0;29100
Neulles;1335.0;17500
Rosnoen;1352.0;29590
Telgruc sur mer;1470.0;29560
Allas bocage;1239.0;17150
Pont de buis les quimerch;1015.0;29590
Pont de buis les quimerch;1015.0;29590
Camaret sur mer;1832.0;29570
Guimps;911.0;16300
Port launay;924.0;29150
Ploeven;1246.0;29550
Argol;1215.0;29560
Chateaulin;1447.0;29150
Poullan sur mer;1386.0;29100
Cast;1157.0;29150
Chadenac;1417.0;17800
Oriolles;879.0;16480
Brossac;1003.0;16480
Arthenac;953.0;17520
Agudelle;950.0;17500
Sousmoulins;898.0;17130
Lachaise;1065.0;16300
Rouffignac;1514.0;17130
Guizengeard;903.0;16480
Brie sous archiac;1042.0;17520
Allas champagne;994.0;17500
Halluin;2027.0;59250
Pouillac;754.0;17210
Dancy;973.0;28800
Archiac;1059.0;17520
Clam;1858.0;17500
Queige;3135.0;73720
Lagarde sur le ne;890.0;16300
Expiremont;1313.0;17130
Carcans;2951.0;33121
Carcans;2951.0;33121
Jonzac;1545.0;17500
Reaux sur trefle;1384.0;17500
Reaux sur trefle;1384.0;17500
Reaux sur trefle;1384.0;17500
Chartuzac;685.0;17130
Bellevigne;1022.0;16120
Bellevigne;1022.0;16120
Bellevigne;1022.0;16120
Bellevigne;1022.0;16120
Bellevigne;1022.0;16120
Mussidan;1114.0;24400
Jussas;523.0;17130
Soumeras;1500.0;17130
Champlost;901.0;89210
Vanzac;1043.0;17500
Boresse et martron;901.0;17270
Guitinieres;1762.0;17500
Soubran;1311.0;17150
Chillac;1296.0;16480
Beauronne;1227.0;24400
Menesplet;1226.0;24700
Gours;2352.0;33660
Cabrieres d aigues;3869.0;84240
Montpon menesterol;1503.0;24700
Beaupouyet;670.0;24400
Sourzac;1620.0;24400
Douzillac;1076.0;24190
Laruscade;1803.0;33620
Prignac et marcamps;1823.0;33710
Gauriaguet;2249.0;33240
Savignac de l isle;1405.0;33910
Nanteuil auriac de bourzac;2121.0;24320
Nanteuil auriac de bourzac;2121.0;24320
Marsas;1561.0;65200
Marsas;1561.0;33620
Verteillac;1316.0;24320
Virsac;2122.0;33240
Neac;2019.0;33500
Ambares et lagrave;2406.0;33440
Izon;2264.0;33450
Perissac;1954.0;33240
Louin;964.0;79600
Guitres;1191.0;33230
Saumont;955.0;47600
Allemans;1490.0;24600
Gout rossignol;1340.0;24320
Pomerol;1803.0;33500
Lugon et l ile du carnay;1955.0;33240
Bayas;1466.0;33230
Carbon blanc;2560.0;33560
Villegouge;1713.0;33141
Marcenais;1706.0;33620
Lalande de pomerol;1399.0;33500
Boisredon;1264.0;17150
Cavignac;1677.0;33620
Corignac;1324.0;17130
Bonzac;2275.0;33910
Gauriac;1458.0;33710
Tizac de lapouyade;1395.0;33620
Peujard;1760.0;33240
Villenave d ornon;3245.0;33140
Villenave d ornon;3245.0;33140
Vendoire;1278.0;24320
Lusignac;1538.0;24320
Chatenois les forges;1399.0;90700
Cherval;959.0;24320
Coutures;1169.0;33580
Coutures;1169.0;82210
Coutures;1169.0;24320
Bertric buree;944.0;24320
Bourg des maisons;916.0;24320
Talence;3868.0;33400
Fleac sur seugne;1096.0;17800
Graces;1219.0;22200
Graces;1219.0;22200
Lorignac;1075.0;17240
Plassac;1227.0;17240
Plassac;1227.0;33390
Plassac;1200.0;17240
Plassac;1200.0;33390
Montreuil poulay;712.0;53640
Montreuil poulay;712.0;53640
Brie sous mortagne;952.0;17120
Chambray;2128.0;27120
Semillac;2145.0;17150
Beguey;1761.0;33410
Eyrans;1023.0;33390
Cussac fort medoc;1688.0;33460
Podensac;1879.0;33720
Etauliers;1085.0;33820
Dignac;1156.0;16410
Cestas;3419.0;33610
Cestas;3419.0;33610
Arsac;2590.0;33460
Blanquefort;2912.0;32270
Blanquefort;2912.0;33290
Martillac;2867.0;33650
Cartelegue;1428.0;33390
Martignas sur jalle;3297.0;33127
Mouthiers sur boeme;1231.0;16440
Soussans;2281.0;33460
Juignac;1633.0;16190
Teuillac;1853.0;33710
Mombrier;1329.0;33710
Yviers;531.0;16210
Gurat;1352.0;16320
Canejan;3278.0;33610
Salles lavalette;500.0;16190
Eysines;3329.0;33320
Parville;2184.0;27180
Saucats;2597.0;33650
Parempuyre;2905.0;33290
Arcins;1900.0;33460
Madirac;2048.0;33670
Pauillac;1642.0;33250
Bellebat;1504.0;33760
Campugnan;1072.0;33390
Leognan;3286.0;33850
Bruges;3575.0;33520
Labarde;2479.0;33460
Cadaujac;3057.0;33140
Gradignan;3250.0;33170
Lamarque;1817.0;33460
Ludon medoc;2729.0;33290
Sylvains les moulins;1695.0;27240
Sylvains les moulins;1695.0;27240
Sylvains les moulins;1695.0;27240
Mazion;1408.0;33390
Bazac;792.0;16210
Siorac de riberac;1594.0;24600
Villetoureix;1264.0;24600
Riberac;1145.0;24600
Aubeterre sur dronne;1234.0;16390
Quesques;1416.0;62240
Bourg du bost;743.0;24600
Fontenay sur loing;1281.0;45210
Douchapt;1236.0;24350
Chassaignes;1203.0;24600
Camarsac;1892.0;33750
Belluire;1318.0;17800
Gageac et rouillac;1339.0;24240
Omet;2541.0;33410
Villefranche de lonchat;1455.0;24610
Rions;1549.0;33410
Castres gironde;2234.0;33640
Martres;1900.0;33760
Pomport;1625.0;24240
Langoiran;1853.0;33550
Ayguemorte les graves;2634.0;33640
Pineuilh;1247.0;33220
Montcaret;1409.0;24230
Gardegan et tourtirac;1309.0;33350
Daubeze;2197.0;33540
Prigonrieux;1416.0;24130
Beautiran;2615.0;33640
Montreuil sous perouse;1391.0;35500
Castelviel;1211.0;33540
Loubes bernac;1507.0;47120
Soulignac;1473.0;33760
Coirac;1105.0;33540
Gornac;1360.0;33540
Chateauneuf grasse;4664.0;6740
Cardan;1731.0;33410
Fouquebrune;1105.0;16410
Chadurie;746.0;16250
Ladiville;694.0;16120
Edon;1404.0;16320
Val des vignes;1428.0;16250
Val des vignes;1428.0;16250
Val des vignes;1428.0;16250
Val des vignes;1428.0;16250
Champagne vigny;1029.0;16250
Peymeinade;3560.0;6530
Plassac rouffiac;1229.0;16250
Becheresse;3663.0;16250
Gardes le pontaroux;1470.0;16320
Rougnac;1041.0;16320
Magnac lavalette villars;2762.0;16320
Charras;1531.0;16380
Roquefort les pins;4878.0;6330
Etriac;1638.0;16250
Bellon;1641.0;16210
Courgeac;988.0;16190
Vallauris;3903.0;6220
Vallauris;3903.0;6220
Bardenac;1137.0;16210
Curac;934.0;16210
Bennecourt;1977.0;78270
Brie sous chalais;1371.0;16210
Montmoreau;956.0;16190
Montmoreau;956.0;16190
Montmoreau;956.0;16190
Montmoreau;956.0;16190
Montmoreau;956.0;16190
Nojeon en vexin;2089.0;27150
Nabinaud;1964.0;16390
Rioux martin;1230.0;16210
Palluaud;909.0;16390
Courlac;1173.0;16210
Medillac;444.0;16210
Vaux lavalette;1452.0;16320
Montignac le coq;1081.0;16390
Chassignelles;1310.0;89160
Chatignac;1606.0;16480
Vendresse beaulne;952.0;2160
Lignan de bordeaux;2599.0;33360
Courpiac;1709.0;33760
Croignon;2996.0;33750
Fresnay le comte;1613.0;28360
Cenac;2734.0;33360
Thivars;2005.0;28630
Arveyres;2393.0;33500
Dauphin;2596.0;4300
Salleboeuf;2552.0;33370
Haux;1599.0;64470
Haux;1599.0;33550
Beychac et caillau;2359.0;33750
Serville;2014.0;28410
Carignan de bordeaux;3024.0;33360
Merignas;1162.0;33350
Creon;2079.0;33670
Bonnetan;2416.0;33370
Tizac de curton;1740.0;33420
Montussan;2625.0;33450
Sadirac;2531.0;33670
Houville la branche;1743.0;28700
Baurech;1819.0;33880
Gellainville;1978.0;28630
Vignonet;2205.0;33330
Flassans sur issole;2042.0;83340
Issendolus;1410.0;46500
Rencurel;2182.0;38680
Nogent le rotrou;1233.0;28400
Faleyras;2234.0;33760
Camblanes et meynac;2921.0;33360
Cessac;1206.0;33760
Tresses;3018.0;33370
Nerigean;2013.0;33750
Pompignac;2508.0;33370
Jugazan;1530.0;33420
Plouisy;1185.0;22200
Daignac;2012.0;33420
Yvrac;2741.0;33370
Villers chatel;1302.0;62690
Naujan et postiac;2459.0;33420
Lugasson;1307.0;33760
Blesignac;1288.0;33670
Reveillon;1424.0;51310
Reveillon;1424.0;61400
Genissac;2348.0;33420
Kerlaz;1453.0;29100
Caplong;2743.0;33220
Doulezon;1840.0;33350
Ginestet;1405.0;24130
Petit palais et cornemps;1561.0;33570
Arrentes de corcieux;858.0;88430
Montaille;800.0;72120
Cuneges;1514.0;24240
Gardonne;1365.0;24680
Francs;1657.0;33570
Coubeyrac;923.0;33890
Lournand;1437.0;71250
Nastringues;1957.0;24230
Lebetain;1690.0;90100
Labastide de virac;2015.0;7150
Bosset;492.0;24130
Pessac sur dordogne;1859.0;33890
Fraisse;791.0;24130
Eynesse;2014.0;33220
Castillon la bataille;1174.0;33350
Mouliets et villemartin;1737.0;33350
Flaujagues;1413.0;33350
Belves de castillon;1730.0;33350
Ruch;1364.0;33350
Lamothe montravel;1360.0;24230
Fougueyrolles;1694.0;33220
Carsac de gurson;838.0;24610
Pierrefeu du var;2822.0;83390
Listrac de dureze;2053.0;33790
Vodable;1240.0;63500
Coatascorn;1193.0;22140
Razac d eymet;1490.0;24500
Rimons;1182.0;33580
Villeneuve de duras;1740.0;47120
Soussac;2010.0;33790
Serres et montguyard;1313.0;24500
Fonroque;990.0;24500
Riocaud;4451.0;33220
Pellegrue;1426.0;33790
Cazaugitat;2315.0;33790
Singleyrac;1494.0;24500
Auriolles;1187.0;33790
Esclottes;1348.0;47120
Cabris;3992.0;6530
Auribeau sur siagne;4307.0;6810
Opio;6116.0;6650
Mandelieu la napoule;4292.0;6210
Mandelieu la napoule;4292.0;6210
Frejus;3625.0;83600
Frejus;3625.0;83370
Antibes;4439.0;6160
Antibes;4439.0;6600
Antibes;4439.0;6160
Antibes;4439.0;6600
Speracedes;3783.0;6530
Pegomas;3883.0;6580
Mouans sartoux;4273.0;6370
Grasse;2913.0;6130
Grasse;2913.0;6520
Grasse;2913.0;6130
Grasse;2913.0;6130
Theoule sur mer;6204.0;6590
Theoule sur mer;6204.0;6590
Neufchatel en saosnois;871.0;72600
Montauroux;3395.0;83440
Echauffour;2026.0;61370
Nice;4048.0;6200
Nice;4048.0;6300
Nice;4048.0;6000
Nice;4048.0;6100
Nice;4048.0;6200
Nice;4048.0;6200
Beaulieu sur mer;6499.0;6310
Ouarville;1427.0;28150
Neauphlette;2004.0;78980
Boissets;2069.0;78910
Breval;2636.0;78980
Brethel;1275.0;61270
Dammartin en serve;2587.0;78111
Perdreauville;2601.0;78200
Montchauvet;2845.0;78790
Giverny;2770.0;27620
Mezieres en vexin;1886.0;27510
Coulonges sur sarthe;1315.0;61170
Rosny sur seine;2361.0;78710
Gommecourt;1832.0;62111
Gommecourt;1832.0;78270
Boece;1664.0;61560
Gasny;2230.0;27620
Bonnieres sur seine;2394.0;78270
Limetz villez;2412.0;78270
Vexin sur epte;1893.0;27510
Vexin sur epte;1893.0;27510
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27510
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27420
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27630
Vexin sur epte;1893.0;27420
Vexin sur epte;1893.0;27510
Vexin sur epte;1893.0;27510
Romans sur isere;1582.0;26100
Mignieres;1751.0;28630
Illiers combray;1342.0;28120
Olle;1213.0;28120
Marcheville;1205.0;28120
Landelles;2254.0;28190
Luplante;1323.0;28360
Vernantes;1074.0;49390
Chuisnes;1423.0;28190
Nogent sur eure;1571.0;28120
Bissey sous cruchaud;1345.0;71390
Bailleau le pin;1495.0;28120
Dammarie;1709.0;28360
Poudenas;394.0;47170
Fontaine la guyon;1643.0;28190
Ermenonville la petite;1345.0;28120
Cintray;2146.0;28300
Meslay le grenet;1599.0;28120
Prunay le gillon;1632.0;28360
Ermenonville la grande;1563.0;28120
Leves;2187.0;28300
Sandarville;1486.0;28120
Fontenay sur eure;2061.0;28630
Beaufai;972.0;61270
Champ dolent;1440.0;27190
Chartres;2266.0;28000
Courville sur eure;1908.0;28190
Luce;2027.0;28110
Blandainville;1012.0;28120
Lozay;1079.0;17330
Epeautrolles;1198.0;28120
Bercheres les pierres;1858.0;28630
Maheru;1010.0;61380
Mainvilliers;1976.0;28300
Viersat;632.0;23170
Lezoux;1546.0;63190
Orrouer;1722.0;28190
