Commune;Prixm2;Code_postal
Esplas;779.0;9700
Montseron;625.0;9240
Bonnac;1091.0;9100
Bonnac;1091.0;15500
Bonnac;875.0;9100
Bonnac;875.0;15500
Cadarcet;715.0;9240
Le fossat;1325.0;9130
Baulou;1439.0;9000
Contrazy;972.0;9230
Ventenac;1261.0;9120
Loubieres;1626.0;9000
Pailhes;768.0;34490
Pailhes;768.0;9130
Pailhes;1919.0;34490
Pailhes;1919.0;9130
Ganac;1226.0;9000
Roquefixade;814.0;9300
Arabaux;1924.0;9000
Benagues;1321.0;9100
Prayols;919.0;9000
Cante;1202.0;9700
Benac;835.0;9000
Benac;835.0;65380
Benac;1234.0;9000
Benac;1234.0;65380
Le vernet;1507.0;3200
Le vernet;1507.0;9700
Le vernet;1507.0;4140
Le vernet;1507.0;43320
Le vernet;1479.0;3200
Le vernet;1479.0;9700
Le vernet;1479.0;4140
Le vernet;1479.0;43320
Le vernet;1135.0;3200
Le vernet;1135.0;9700
Le vernet;1135.0;4140
Le vernet;1135.0;43320
Larbont;1151.0;9240
Escosse;1642.0;9100
Molandier;1243.0;11420
Fornex;886.0;9350
Caignac;1438.0;31560
Gaudies;930.0;9700
Calmont;1436.0;31560
Calmont;1436.0;12450
Calmont;1337.0;31560
Calmont;1337.0;12450
Goutevernisse;1476.0;31310
Castex;1165.0;9350
Castex;1165.0;32170
Esperce;1042.0;31190
Saverdun;1299.0;9700
Gouzens;4762.0;31310
Tremoulet;1183.0;9700
Lescure;1312.0;9420
Sieuras;1500.0;9130
Bax;1461.0;31310
Latour;1889.0;31310
Montardit;793.0;9230
Sabarat;894.0;9350
Lapenne;1538.0;9500
Montferrier;1327.0;9300
Nalzen;672.0;9300
Rieucros;1120.0;9500
Teilhet;1213.0;63560
Teilhet;1213.0;9500
Teilhet;918.0;63560
Teilhet;918.0;9500
Vivies;1600.0;9500
Pradieres;1236.0;9000
Varilhes;1714.0;9120
Ilhat;531.0;9300
Gudas;1370.0;9120
Freychenet;1583.0;9300
Marquein;1217.0;11410
Les pujols;1224.0;9100
Dalou;1110.0;9120
Verniolle;1507.0;9340
Le carlaret;1647.0;9100
Montberaud;1184.0;31220
Bezac;2159.0;9100
Creissan;1623.0;34370
Capestang;1640.0;34310
Belpech;1342.0;11420
Cazedarnes;1201.0;34460
Autignac;1809.0;34480
Combes;2926.0;34240
Bedarieux;1219.0;34600
Maraussan;1656.0;34370
Rosis;1051.0;34610
Graissessac;1307.0;34260
Avene;1134.0;34260
Camplong;1082.0;34260
Les aires;1257.0;34600
Montagnol;1872.0;12360
Roquebrun;1575.0;34460
Vieussan;1423.0;34390
Puisserguier;1329.0;34620
Pouzolles;1481.0;34480
Cebazan;936.0;34360
Quarante;1466.0;34310
Lunas;1134.0;24130
Lunas;1134.0;34650
Lunas;1006.0;24130
Lunas;1006.0;34650
Pouzols;1742.0;34230
Joncels;2139.0;34650
Lauroux;741.0;34700
Arboras;1925.0;34150
Soumont;3500.0;34700
Lacoste;1362.0;34800
Lacoste;1362.0;84480
Lacoste;2721.0;34800
Lacoste;2721.0;84480
Roqueredonde;547.0;34650
Soubes;1226.0;34700
Lodeve;1305.0;34700
Le puech;2287.0;34700
Fozieres;1430.0;34700
Ceyras;1820.0;34800
Poujols;944.0;34700
Moureze;1086.0;34800
Octon;2443.0;34800
Liausson;1400.0;34800
Villeneuvette;1681.0;34800
Popian;1431.0;34230
Puechabon;1510.0;34150
Paulhan;1696.0;34230
Aniane;2352.0;34150
Caux;1931.0;34720
Gignac;2061.0;34150
Gignac;2061.0;46600
Gignac;2061.0;84400
Gignac;1519.0;34150
Gignac;1519.0;46600
Gignac;1519.0;84400
Valros;1690.0;34290
Pinet;1672.0;34850
Tourbes;1709.0;34120
Bessan;1653.0;34550
Sete;2526.0;34200
Pezenas;1825.0;34120
Abeilhan;1648.0;34290
Villeveyrac;1872.0;34560
Margon;1954.0;34320
Margon;1304.0;34320
Pomerols;2037.0;34810
Cabrieres;1500.0;34800
Cabrieres;1500.0;30210
Cabrieres;2144.0;34800
Cabrieres;2144.0;30210
Roquessels;641.0;34320
Coulobres;1920.0;34290
Montagnac;1621.0;30350
Montagnac;1621.0;34530
Montagnac;1595.0;30350
Montagnac;1595.0;34530
Cabrerolles;1575.0;34480
Maureilhan;1679.0;34370
Corneilhan;1680.0;34490
Roujan;1697.0;34320
Vendemian;1454.0;34230
Laurens;1800.0;34480
Magalas;1898.0;34480
Merifons;1271.0;34800
Puimisson;1846.0;34480
Vailhan;2151.0;34320
Buxeuil;961.0;10110
Buxeuil;961.0;37160
Buxeuil;961.0;36150
Buxeuil;826.0;10110
Buxeuil;826.0;37160
Buxeuil;826.0;36150
Aumes;1597.0;34530
Campagnan;1287.0;34230
Tarzy;1288.0;8380
Le pouget;1817.0;34230
Cers;1988.0;34420
Montblanc;1760.0;34290
Beziers;1440.0;34500
Florensac;1849.0;34510
Espondeilhan;1522.0;34290
Neffies;1837.0;34320
Herepian;1285.0;34600
Fouzilhon;2537.0;34480
Salasc;1820.0;34800
Adissan;1545.0;34230
Gabian;1260.0;34320
Puissalicon;1809.0;34480
Fontes;1998.0;34320
Tressan;1783.0;34230
Meze;2581.0;34140
Aumelas;1782.0;34230
Loupian;2711.0;34140
Peret;1675.0;34800
Agde;3087.0;34300
Aspiran;1722.0;34800
Nebian;1638.0;34800
Servian;1740.0;34290
Le pradal;1047.0;34600
Plaissan;1676.0;34230
Chaveignes;1189.0;37120
Velleches;857.0;86230
Les ormes;980.0;86220
Les ormes;980.0;89110
Les ormes;1195.0;86220
Les ormes;1195.0;89110
Nouatre;1073.0;37800
Jaulnay;1014.0;37120
Razines;1138.0;37120
Abilly;694.0;37160
Paulmy;851.0;37350
Luze;974.0;37120
Luze;974.0;70400
Luze;785.0;37120
Luze;785.0;70400
Louans;1053.0;37320
Descartes;896.0;37160
Cussay;861.0;37240
Courcoue;675.0;37120
Ligueil;906.0;37240
Braslou;669.0;37120
Vou;882.0;37240
Druye;1557.0;37190
Sepmes;1247.0;37800
Trogues;773.0;37220
Luynes;1767.0;37230
Sorigny;1425.0;37250
Bossee;706.0;37240
Sazilly;1162.0;37220
Montbazon;1902.0;37250
La riche;2099.0;37520
Villandry;1477.0;37510
Monts;1710.0;37260
Monts;1710.0;60119
Monts;1420.0;37260
Monts;1420.0;60119
Thilouze;1458.0;37260
Sache;1986.0;37190
Bournan;1036.0;37240
Larcay;1715.0;37270
Theneuil;843.0;37220
Savonnieres;1604.0;37510
Berthenay;1195.0;37510
Veretz;1796.0;37270
Le louroux;1016.0;37240
Villeperdue;1323.0;37260
Manthelan;1049.0;37240
Niaux;967.0;9400
Veigne;1985.0;37250
Brizay;2429.0;37220
Drache;1185.0;37800
Pouzay;1185.0;37800
Neuil;2391.0;37190
Cheille;1253.0;37190
Valleres;1511.0;37190
Tours;2334.0;37100
Tours;2334.0;37200
Tours;2334.0;37000
Brehemont;1201.0;37130
Esvres;1710.0;37320
Cigogne;1215.0;37310
Tavant;2217.0;37220
Dierre;1752.0;37150
Rivarennes;1433.0;36800
Rivarennes;1433.0;37190
Rivarennes;857.0;36800
Rivarennes;857.0;37190
Lemere;1337.0;37120
Crouzilles;1181.0;37220
Panzoult;969.0;37220
Luzille;1376.0;37150
Ciran;1021.0;37240
Cormery;1535.0;37320
Mouzay;1060.0;37600
Mouzay;1060.0;55700
Mouzay;747.0;37600
Mouzay;747.0;55700
Blere;1589.0;37150
Truyes;1555.0;37320
Chedigny;1081.0;37310
Charnizay;821.0;37290
Loches;1477.0;37600
Courcay;1265.0;37310
Amboise;1872.0;37400
Perrusson;1213.0;37600
Leugny;805.0;86220
Leugny;805.0;89130
Leugny;942.0;86220
Leugny;942.0;89130
Antran;1089.0;86100
Ingrandes;1131.0;36300
Ingrandes;1131.0;86220
Ingrandes;837.0;36300
Ingrandes;837.0;86220
Pleumartin;808.0;86450
Chenevelles;966.0;86450
Monthoiron;612.0;86210
Oyre;805.0;86220
Maire;973.0;86270
Chatellerault;1217.0;86100
Lesigny;864.0;77150
Lesigny;864.0;86270
Lesigny;2447.0;77150
Lesigny;2447.0;86270
Thure;1001.0;86540
La guerche;873.0;37350
Naintre;1185.0;86530
Barrou;1063.0;37350
Chaumussay;1029.0;37350
Bellefonds;709.0;86210
Larouillies;1694.0;59219
Archigny;1096.0;86210
Lurais;1382.0;36220
Fontgombault;1294.0;36220
Le blanc;904.0;36300
Concremiers;824.0;36300
Merigny;849.0;36220
Obterre;1162.0;36290
Lureuil;2762.0;36220
Martizay;924.0;36220
Marfontaine;703.0;2140
Gronard;714.0;2140
Hary;777.0;2140
Bancigny;630.0;2140
Thenailles;938.0;2140
Voulpaix;689.0;2140
Prisces;572.0;2140
Marle;860.0;2250
Le sourd;910.0;2140
Archon;695.0;2360
Cuirieux;1189.0;2350
La herie;606.0;2500
Leuze;1025.0;2500
Martigny;600.0;2500
Martigny;600.0;76880
Martigny;947.0;2500
Martigny;947.0;76880
Rougeries;761.0;2140
Brunehamel;735.0;2360
Vervins;1033.0;2140
Resigny;833.0;2360
Effry;808.0;2500
Buire;1147.0;2500
Eparcy;664.0;2500
Sorbais;841.0;2580
Erloy;572.0;2260
Haution;1112.0;2140
Proisy;685.0;2120
Wimy;1209.0;2500
Allenay;1514.0;80130
Hirson;835.0;2500
Lerzy;874.0;2260
Laigny;790.0;2140
Totes;1476.0;76890
Buironfosse;895.0;2620
Leschelle;1210.0;2170
Dorengt;875.0;2450
Cilly;670.0;2250
Voyenne;798.0;2250
Erlon;1098.0;2250
Renneval;713.0;2340
Burelles;700.0;2140
Chaourse;822.0;2340
Bucilly;930.0;2500
Luzoir;1036.0;2500
Malzy;842.0;2120
Watigny;1486.0;2830
Etreaupont;926.0;2580
La bouteille;828.0;2140
Englancourt;863.0;2260
Chigny;1040.0;2120
Lavaqueresse;937.0;2450
Iron;765.0;2510
Dercy;716.0;2270
Glageon;934.0;59132
Baives;1456.0;59132
La groise;855.0;59360
Clairfontaine;998.0;2260
Floyon;1302.0;59219
Boue;918.0;2450
Fontenelle;742.0;2170
Fontenelle;742.0;21610
Fontenelle;742.0;90340
Fontenelle;760.0;2170
Fontenelle;760.0;21610
Fontenelle;760.0;90340
Rocquigny;1002.0;8220
Rocquigny;1002.0;2260
Rocquigny;1002.0;62450
Rocquigny;724.0;8220
Rocquigny;724.0;2260
Rocquigny;724.0;62450
Feron;1342.0;59610
Pierrepont;754.0;2350
Pierrepont;754.0;54620
Pierrepont;754.0;14690
Pierrepont;1218.0;2350
Pierrepont;1218.0;54620
Pierrepont;1218.0;14690
Liessies;1026.0;59740
Papleux;938.0;2260
Rainsars;790.0;59177
Esqueheries;983.0;2170
Wignehies;697.0;59212
Fourmies;978.0;59610
La capelle;922.0;2260
La flamengrie;1058.0;2260
La flamengrie;1058.0;59570
La flamengrie;5434.0;2260
La flamengrie;5434.0;59570
Anor;1072.0;59186
Landrecies;933.0;59550
Cartignies;1503.0;59244
Avesnelles;999.0;59440
Ohain;2035.0;59132
Prisches;1141.0;59550
Trelon;942.0;59132
Semeries;919.0;59440
Berlise;545.0;2340
Coingt;1318.0;2360
Aubenton;748.0;2500
Mondrepuis;1264.0;2500
Autremencourt;746.0;2250
Noircourt;624.0;2340
Montcornet;1025.0;2340
Montcornet;1025.0;8090
Machecourt;1208.0;2350
Lubbon;1598.0;40240
Missecle;1025.0;81300
Losse;960.0;40240
Courrensan;926.0;32330
Baudignan;997.0;40310
Lauraet;734.0;32330
Mezin;1193.0;47170
Laree;1178.0;32150
Estang;1256.0;32240
Ayzieu;1333.0;32800
Airoux;1433.0;11320
Manciet;1072.0;32370
Gabarret;1259.0;40310
Lannes;882.0;47170
Gondrin;1039.0;32330
Sos;1072.0;47170
Poudenas;1340.0;47170
Les ilhes;556.0;11380
Cazeneuve;1167.0;32800
Bascous;888.0;32190
Parleboscq;1806.0;40310
Mourede;1597.0;32190
Eauze;1248.0;32800
Lannepax;1039.0;32190
Marguestau;2714.0;32150
Vendine;1454.0;31460
Justian;885.0;32190
Rozes;1083.0;32190
Reans;822.0;32800
Larressingle;1751.0;32100
Cazaubon;1216.0;32150
Escalans;1185.0;40310
Estigarde;994.0;40240
Bourrouillan;727.0;32370
Laujuzan;824.0;32110
Panjas;600.0;32110
Saumejan;652.0;47420
Houeilles;1064.0;47420
Roumens;1000.0;31540
Lagrange;1178.0;65300
Lagrange;1178.0;40240
Lagrange;1178.0;90150
Lagrange;1465.0;65300
Lagrange;1465.0;40240
Lagrange;1465.0;90150
Lagrange;1606.0;65300
Lagrange;1606.0;40240
Lagrange;1606.0;90150
Tourmignies;1949.0;59551
Francescas;1065.0;47600
Fieux;1205.0;47600
Durance;2616.0;47420
Nomdieu;1235.0;47600
Montpinier;1292.0;81440
Condom;1285.0;32100
Moncrabeau;1575.0;47600
Blaziert;995.0;32100
Mouchan;925.0;32330
Bezolles;1135.0;32310
Cassaigne;911.0;32100
Beraut;1772.0;32100
Caussens;1073.0;32100
Nerac;1212.0;47600
Vianne;989.0;47230
Xaintrailles;858.0;47230
Calignac;1012.0;47600
Espiens;674.0;47600
Barbaste;1592.0;47230
Bruch;772.0;47130
Saumont;1194.0;47600
Pompiey;864.0;47230
Lavardac;989.0;47230
Feugarolles;888.0;47230
Montfa;908.0;9350
Montfa;908.0;81210
Briatexte;1157.0;81390
Ambres;1300.0;81500
Marzens;818.0;81500
Fiac;1207.0;81500
Damiatte;1137.0;81220
Venes;1519.0;81440
La neuville;2209.0;59239
Roquecourbe;1169.0;81210
Puycalvel;731.0;81440
Moulayres;2203.0;81300
Lautrec;1254.0;81440
Laboulbene;1050.0;81100
Arfons;922.0;81110
Villardonnel;1276.0;11600
Villemagne;957.0;11310
Lux;1933.0;21120
Lux;1933.0;31290
Lux;1933.0;71100
Lux;1296.0;21120
Lux;1296.0;31290
Lux;1296.0;71100
Lux;1180.0;21120
Lux;1180.0;31290
Lux;1180.0;71100
La pomarede;1312.0;11400
Souilhanels;1501.0;11400
Maurens;1624.0;31540
Maurens;1624.0;32200
Maurens;1648.0;31540
Maurens;1648.0;32200
Gourvieille;1221.0;11410
Garrevaques;601.0;81700
Le cabanial;1414.0;31460
Peyrens;1494.0;11400
Lagardiolle;703.0;81110
Lescout;1063.0;81110
Blan;1165.0;81700
Teyssode;1128.0;81220
Bertre;527.0;81700
Algans;1743.0;81470
Lempaut;1083.0;81700
Montgey;775.0;81470
Puylaurens;1285.0;81700
Revel;1402.0;31250
Revel;1402.0;38420
Revel;2534.0;31250
Revel;2534.0;38420
Aguts;1322.0;81470
Semalens;1094.0;81570
Poudis;677.0;81700
Le faget;1217.0;31460
Soual;1343.0;81580
Pratviel;1485.0;81500
Servies;1204.0;81220
Mouzens;1155.0;81470
Juzes;1583.0;31540
Puginier;875.0;11400
Veilhes;858.0;81500
Souilhe;1192.0;11400
Magrin;804.0;81220
Viterbe;1600.0;81220
Falga;937.0;31540
Durfort;823.0;9130
Durfort;823.0;81540
Palleville;1032.0;81700
Spycker;1928.0;59380
Ricaud;1055.0;11400
Ricaud;1055.0;65190
Ricaud;693.0;11400
Ricaud;693.0;65190
Les cammazes;896.0;81540
Vaudreuille;1006.0;31250
Castelnaudary;1229.0;11400
Montferrand;1235.0;11320
Boissezon;844.0;81490
Caucalieres;964.0;81200
Dourgne;918.0;81110
Frejeville;987.0;81570
Lagarrigue;1273.0;47190
Lagarrigue;1273.0;81090
Lagarrigue;1224.0;47190
Lagarrigue;1224.0;81090
Lacrouzette;1067.0;81210
Vallegue;1557.0;31290
Noailhac;937.0;19500
Noailhac;937.0;81490
Noailhac;1086.0;19500
Noailhac;1086.0;81490
Aussillon;1003.0;81200
Rieumajou;1415.0;31290
Burlats;1196.0;81100
Massaguel;814.0;81110
Verdalle;824.0;81110
Aiguefonde;1082.0;81200
Escoussens;802.0;81290
Laprade;1039.0;11390
Laprade;1039.0;16390
Laprade;992.0;11390
Laprade;992.0;16390
Labruguiere;1221.0;81290
Valdurenque;1056.0;81090
Mazamet;953.0;81200
Mascarville;761.0;31460
Carbes;1005.0;81570
Caraman;1532.0;31460
Francarville;843.0;31460
Bannieres;1172.0;81500
Segreville;1367.0;31460
Cambiac;1112.0;31460
Vaux;951.0;57130
Vaux;951.0;3190
Vaux;951.0;31540
Vaux;914.0;57130
Vaux;914.0;3190
Vaux;914.0;31540
Signac;1285.0;31440
Montmaur;991.0;5400
Montmaur;991.0;11320
Montmaur;2256.0;5400
Montmaur;2256.0;11320
Les casses;1118.0;11320
Villaniere;784.0;11600
Les martys;926.0;11390
Les brunels;1250.0;11400
Soreze;1180.0;81540
Saissac;965.0;11310
Lacombe;705.0;11310
Toutens;1705.0;31460
Samuran;938.0;65370
Herran;976.0;31160
Issel;1297.0;11400
Soupex;1196.0;11320
Salsigne;792.0;11600
Ourde;1173.0;65370
Montgauch;556.0;9160
Cazavet;1486.0;9160
Urau;1267.0;31260
Razecueille;1418.0;31160
Sacoue;953.0;65370
Anla;1262.0;65370
Quie;1070.0;9400
Francazal;893.0;31260
Fougaron;861.0;31160
Milhas;1321.0;31160
Ore;945.0;31510
Ilheu;526.0;65370
Gembrie;1141.0;65370
Bramevaque;1355.0;65370
Augirein;836.0;9800
Arlos;1630.0;31440
Balacet;1050.0;9800
Cazarilh;807.0;65370
Salechan;1427.0;65370
Galey;1027.0;9800
Chaum;1114.0;31440
Cescau;977.0;64170
Cescau;977.0;9800
Cescau;1032.0;64170
Cescau;1032.0;9800
Salsein;804.0;9800
Engomer;864.0;9800
Aucazein;618.0;9800
Sengouagnet;858.0;31160
Estenos;869.0;31440
Arrout;911.0;9800
Marignac;1007.0;17800
Marignac;1007.0;31440
Marignac;1007.0;82500
Marignac;1202.0;17800
Marignac;1202.0;31440
Marignac;1202.0;82500
Antras;811.0;32360
Antras;811.0;9800
Balagueres;898.0;9800
Orgibet;997.0;9800
Sentein;2050.0;9800
Burgalays;802.0;31440
Melles;2078.0;31440
Guran;865.0;31440
Bethmale;1599.0;9800
Saman;878.0;31350
Moulis;1554.0;9200
Argein;932.0;9800
Boutx;1178.0;31440
Boutx;1178.0;31160
Fos;1175.0;31440
Fos;1175.0;34320
Salerm;1357.0;31230
Cardeilhac;1045.0;31350
Bachas;1471.0;31420
Blajan;946.0;31350
Mondilhan;2232.0;31350
Couladere;1864.0;31220
Mauran;853.0;31220
Benque;1180.0;31420
Escanecrabe;637.0;31350
Sarremezan;1402.0;31350
Mancioux;795.0;31360
Landorthe;820.0;31800
Mondavezan;1354.0;31220
Latoue;638.0;31800
Boudrac;850.0;31580
Lodes;859.0;31800
Estancarbon;904.0;31800
Rieucaze;602.0;31800
Cassagne;995.0;31260
Francon;1179.0;31420
Sana;799.0;31220
Arbon;956.0;31160
Cuguron;773.0;31210
Montespan;786.0;31260
Touille;1291.0;31260
Montbernard;1158.0;31230
Valcabrere;1160.0;31510
Clarac;852.0;65190
Clarac;852.0;31210
Lespiteau;1062.0;31160
Bedeille;535.0;9230
Bedeille;535.0;64460
Bedeille;998.0;9230
Bedeille;998.0;64460
Gaudent;740.0;65370
Lilhac;1933.0;31230
Le frechet;870.0;31360
Proupiary;1056.0;31360
Beauchalot;782.0;31360
Montsaunes;876.0;31260
Savarthes;989.0;31800
Marsoulas;1209.0;31260
Ciadoux;677.0;31350
Palaminy;1243.0;31220
Pouy;1107.0;65230
Alan;2222.0;31420
Le fousseret;1363.0;31430
Lescuns;2300.0;31220
Les tourreilles;766.0;31210
Bazordan;930.0;65670
Fabas;991.0;9230
Fabas;991.0;82170
Fabas;991.0;31230
Fabas;518.0;9230
Fabas;518.0;82170
Fabas;518.0;31230
Fabas;893.0;9230
Fabas;893.0;82170
Fabas;893.0;31230
Ausson;664.0;31210
Barbazan;967.0;31510
Auzas;642.0;31360
Cazeres;1441.0;31220
Larcan;846.0;31800
Galie;1213.0;31510
Genos;2245.0;65240
Genos;2245.0;31510
Genos;1519.0;65240
Genos;1519.0;31510
Bertren;864.0;65370
Arbas;1321.0;31160
Saleich;823.0;31260
Eoux;545.0;31420
Mercenac;1818.0;9160
Estadens;1167.0;31160
Aspet;1304.0;31160
Bagiry;1125.0;31510
His;1290.0;31260
Le plan;848.0;31220
Ausseing;1041.0;31260
Boussens;1197.0;31360
Aurignac;1255.0;31420
Montmaurin;1575.0;31350
Charlas;868.0;31350
Couret;543.0;31160
Lacave;944.0;9160
Lacave;944.0;46200
Lacave;1238.0;9160
Lacave;1238.0;46200
Ganties;817.0;31160
Soueich;1046.0;31160
Luscan;533.0;31510
Rouede;903.0;31160
Labroquere;1228.0;31510
Montrejeau;910.0;31210
Castelbiague;823.0;31160
Huos;1084.0;31210
Bagert;1282.0;9230
Franquevielle;1064.0;31210
Escoulis;1304.0;31260
Auppegard;828.0;76730
Betchat;1074.0;9160
Urs;1029.0;9310
Miglos;642.0;9400
Bompas;777.0;9400
Bompas;777.0;66430
Bompas;1790.0;9400
Bompas;1790.0;66430
Unac;1660.0;9250
Aston;518.0;9310
Auzat;1035.0;9220
Alliat;1071.0;9400
Couflens;1890.0;9140
Seix;1083.0;9140
Surba;1037.0;9400
Erce;1114.0;9140
Arnave;886.0;9400
Larcat;1500.0;9310
Ustou;1639.0;9140
Le port;1169.0;9320
Le port;1169.0;97420
Gourbit;1571.0;9400
Garanou;2068.0;9250
Montsegur;955.0;9300
Luzenac;949.0;9250
Larnat;1501.0;9310
Lordat;1330.0;9250
Senconac;1363.0;9250
Gesties;650.0;9220
Pech;1699.0;9310
Albies;1143.0;9310
Lercoul;720.0;9220
Lassur;2029.0;9310
Vebre;1097.0;9310
Siguer;1345.0;9220
Martigues;2973.0;13500
Martigues;2973.0;13117
Ortaffa;1688.0;66560
Evron;1098.0;53600
Evron;1098.0;53150
Gesnes;1136.0;53150
Andouille;1216.0;53240
La baconniere;1178.0;53240
Sace;1111.0;53470
Vingrau;1211.0;66600
Simple;894.0;53360
Niafles;1026.0;53400
Bourgon;1079.0;53410
Saleilles;2160.0;66280
Mee;1607.0;53400
Houssay;961.0;41800
Houssay;961.0;53360
Houssay;1195.0;41800
Houssay;1195.0;53360
Peuton;1370.0;53360
Nefiach;1714.0;66170
Renaze;922.0;53800
Ahuille;1119.0;53940
Chemaze;1144.0;53200
Meral;1105.0;53230
Courbeveille;1044.0;53230
Astille;1352.0;53230
Pommerieux;912.0;53400
Pommerieux;912.0;57420
Cosmes;903.0;53230
Caille;1275.0;6750
La brulatte;1025.0;53410
Laval;1597.0;53000
Laval;2546.0;53000
La gravelle;1007.0;53410
Le pertre;1012.0;35370
Ballots;1094.0;53350
Force;1467.0;53260
Neau;961.0;53150
Mezangers;1252.0;53600
Bouessay;1128.0;53290
Louvigne;1572.0;53210
Saulges;967.0;53340
Drap;2704.0;6340
La cropte;1310.0;53170
Argentre;1414.0;53210
Livet;864.0;53150
Louverne;1708.0;53950
Bree;909.0;53150
Eze;5937.0;6360
Bendejun;1790.0;6390
La croixille;1240.0;53380
Montflours;2033.0;53240
Menil;927.0;53200
Bazougers;1241.0;53170
Chatelain;1489.0;53200
Vaiges;830.0;53480
Bouere;963.0;53290
Fromentieres;1444.0;53200
Fromentieres;1444.0;51210
Fromentieres;1485.0;53200
Fromentieres;1485.0;51210
Venanson;2014.0;6450
Entrammes;1386.0;53260
Coudray;1091.0;27150
Coudray;1091.0;53200
Coudray;940.0;27150
Coudray;940.0;53200
Le buret;763.0;53170
Arquenay;937.0;53170
Courtillers;1054.0;72300
Precigne;1246.0;72300
La chaussee;1401.0;76590
La chaussee;1401.0;86330
Dienne;919.0;15300
Dienne;919.0;86410
Dienne;1687.0;15300
Dienne;1687.0;86410
Caussols;2000.0;6460
Bellac;952.0;87300
Lessac;1008.0;16500
Gajoubert;933.0;87330
Brillac;905.0;16500
Rognonas;3058.0;13870
Consegudes;1447.0;6510
Le perthus;1628.0;66480
Gattieres;2947.0;6510
Le dorat;900.0;87210
Epenede;1243.0;16490
Gourdon;1100.0;6620
Gourdon;1100.0;46300
Gourdon;1100.0;7000
Gourdon;1100.0;71300
Gourdon;1085.0;6620
Gourdon;1085.0;46300
Gourdon;1085.0;7000
Gourdon;1085.0;71300
Gourdon;1690.0;6620
Gourdon;1690.0;46300
Gourdon;1690.0;7000
Gourdon;1690.0;71300
Pleuville;1032.0;16490
Greolieres;1526.0;6620
Cipieres;1741.0;6620
Valderoure;1208.0;6750
Courmes;1201.0;6620
Venouse;905.0;89230
Roure;1840.0;6420
Sallagriffon;1188.0;6910
Daluis;2000.0;6470
Torderes;1118.0;66300
Toudon;2868.0;6830
Blausasc;3119.0;6440
Andon;1487.0;6750
Ascros;1676.0;6260
Colomars;2708.0;6670
Levens;2677.0;6670
Roquebilliere;1687.0;6450
Ubraye;2000.0;4240
Roquesteron;1448.0;6910
Pierrefeu;1410.0;6910
Lieuche;1167.0;6260
La penne;1138.0;6260
La rochette;808.0;5000
La rochette;808.0;7310
La rochette;808.0;16110
La rochette;808.0;6260
La rochette;808.0;77000
La rochette;2659.0;5000
La rochette;2659.0;7310
La rochette;2659.0;16110
La rochette;2659.0;6260
La rochette;2659.0;77000
La rochette;1905.0;5000
La rochette;1905.0;7310
La rochette;1905.0;16110
La rochette;1905.0;6260
La rochette;1905.0;77000
La rochette;1035.0;5000
La rochette;1035.0;7310
La rochette;1035.0;16110
La rochette;1035.0;6260
La rochette;1035.0;77000
La rochette;2591.0;5000
La rochette;2591.0;7310
La rochette;2591.0;16110
La rochette;2591.0;6260
La rochette;2591.0;77000
Bairols;1320.0;6420
Collongues;10353.0;6910
Collongues;10353.0;65350
Collongues;824.0;6910
Collongues;824.0;65350
Rigaud;2651.0;6260
Flocques;1382.0;76260
Entrevaux;1853.0;4320
Sausses;1071.0;4320
